"주차장코드","주차장명","주소","주차장 종류","주차장 종류명","운영구분","운영구분명","전화번호","주차현황 정보 제공여부","주차현황 정보 제공여부명","주차 면(주차 가능 차량 수)","현재 주차중인 대수","현재 주차 차량 업데이트 시간","유무료구분","유무료구분명","야간무료개방여부","야간무료개방여부명","평일 운영 시작시각(HHMM)","평일 운영 종료시각(HHMM)","주말 운영 시작시각(HHMM)","주말 운영 종료시각(HHMM)","공휴일 운영 시작시각(HHMM)","공휴일 운영 종료시각(HHMM)","최종데이터 동기화 시간","토요일 유,무료 구분","토요일 유,무료 구분명","공휴일 유,무료 구분","공휴일 유,무료 구분명","월 정기권 금액","노상 주차장 관리그룹번호","기본 주차 요금","기본 주차 시간(분 단위)","추가 단위 요금","추가 단위 시간(분 단위)","버스 기본 주차 요금","버스 기본 주차 시간(분 단위)","버스 추가 단위 시간(분 단위)","버스 추가 단위 요금","일 최대 요금","주차장 위치 좌표 위도","주차장 위치 좌표 경도","배정코드","배정코드명"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59719365","127.07616975","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59853466","127.07750137","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59742524","127.07620735","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60026758","127.07796291","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59645968","127.0760022","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59938493","127.07877614","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59755351","127.07633401","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59899536","127.07777872","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60009158","127.07799744","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59651759","127.07597212","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59784286","127.07662382","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60029754","127.07809745","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.60045894","127.0780689","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59714689","127.07612361","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59942505","127.07911249","PIS02","미배정미점유"
"1571868","나들목공영주차장(구)","중랑구 중화동 304-36","NS","노상 주차장","3","시간제 + 거주자 주차장","02-438-7210","0","미연계중","117","0","","Y","유료","N","야간 미개방","0900","1900","0900","1500","0000","0000","2019-06-10 11:33:20","N","무료","N","무료","0","1126010300002","250","5","250","5","0","0","0","0","0","37.59943948","127.07849065","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65376728","127.05211599","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65386551","127.05207888","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65391415","127.05206032","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65396326","127.05204236","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65339915","127.05225185","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65401238","127.05202441","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65334956","127.05226921","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65381687","127.05209683","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65305352","127.05144825","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65306779","127.05151003","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65309682","127.05163358","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65311157","127.05169595","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65313965","127.0518213","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65318295","127.05200663","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65344874","127.0522333","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.6531406","127.0518207","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65305248","127.05237814","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.6531016","127.05235958","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65315167","127.05234163","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65320126","127.05232487","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65308159","127.0515718","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65312585","127.05175773","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65325133","127.05230632","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65349833","127.05221414","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65354745","127.05219619","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65359704","127.05217883","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65371816","127.05213454","PIS02","미배정미점유"
"1575005","노원세무서 앞 공영주차장(구)","도봉구 창동 15-0","NS","노상 주차장","1","시간제 주차장","","0","미연계중","28","0","","Y","유료","N","야간 미개방","0800","1900","0800","1900","0800","1900","2019-06-10 11:31:33","N","무료","N","무료","0","1132010700007","250","5","0","0","0","0","0","0","0","37.65330044","127.05228656","PIS02","미배정미점유"
"1575296","도봉권역공영차고지(시)","도봉구 도봉동 341-1","NW","노외 주차장","4","버스전용 주차장","","0","미연계중","190","0","","N","무료","N","야간 미개방","0000","0000","0000","0000","0000","0000","2019-09-06 17:40:36","Y","유료","Y","유료","0","","0","0","0","0","0","0","0","0","0","37.69009914","127.0431044","PIS02","미배정미점유"
"1575315","남부여성발전센터(시)","금천구 시흥동 139-2","NW","노외 주차장","1","시간제 주차장","02-2648-8292","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","129","98","2019-10-12 19:39:36","Y","유료","N","야간 미개방","0700","2400","0700","2400","0700","2400","2019-06-10 09:36:54","N","무료","N","무료","100000","","150","5","150","5","0","0","0","0","","37.46326988","126.90605654","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49442184","126.85628303","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49440322","126.85615204","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.494449","126.85615614","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49419818","126.85613149","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49428925","126.85614089","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49424396","126.85613559","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49469141","126.85632442","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.4947379","126.85632882","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49422253","126.85626397","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49452749","126.8562915","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49420162","126.85626252","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49440079","126.85628097","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49458585","126.85617144","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49437974","126.85627892","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49450598","126.85629006","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49444283","126.8562839","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49448493","126.85628801","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49454854","126.85629355","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49446388","126.85628595","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49459064","126.85629766","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49456959","126.85629561","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49418057","126.85626046","PIS02","미배정미점유"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49469648","126.8561802","PIS01","노상.점유중"
"1576188","개봉역(중앙)(시)","구로구 개봉동 403-10","NS","노상 주차장","1","시간제 주차장","031-405-8808","1","현재~20분이내 연계데이터 존재(현재 주차대수 표현)","29","4","2019-10-12 19:35:18","Y","유료","N","야간 미개방","0900","2200","0900","1500","0000","0000","2019-06-10 11:31:33","N","무료","Y","유료","0","1153010700002","250","5","250","5","0","0","0","0","0","37.49424358","126.85626603","PIS02","미배정미점유"
